hole_diameter(um),pitch(um),fiber_diameter(um),elips_semi_major_a,elips_semi_minor_b,pml(um),wevelength(um),real_effective_mode_index_x,real_effective_mode_index_y,birefringence,conf_x,conf_y,effective_area_x,effective_area_y,,,,,,,,,Confinement loss visualisation,,,,,,
0.85,1.1,13,0.25,0.15,2.5,0.9,1.3692,1.3741,0.0049,0.00035037,0.0047736,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1,1.3554,1.361,0.0056,3.0744,0.0037253,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.1,1.3421,1.3482,0.0061,0.036678,0.0063455,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.2,1.3294,1.3357,0.0063,0.057927,0.017835,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.3,1.3171,1.3237,0.0066,0.13576,0.058497,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.4,1.3055,1.3121,0.0066,0.39749,2.6059,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.5,1.2944,1.3009,0.0065,7.9571,0.57615,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.6,1.2841,1.2903,0.0062,1.9357,0.96835,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.6,1.4358,1.4373,0.0015,3.74E-07,4.32E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.7,1.4261,1.4282,0.0021,1.49E-05,2.88E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.8,1.4163,1.4189,0.0026,8.00E-06,1.19E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.9,1.4063,1.4094,0.0031,1.76E-04,6.96E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1,1.3963,1.3999,0.0036,0.0086613,0.018019,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.1,1.3864,1.3903,0.0039,0.17898,0.0081866,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.2,1.3764,1.3806,0.0042,0.067639,0.015207,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.3,1.3666,1.3709,0.0043,0.10416,0.035976,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.4,1.3569,1.3613,0.0044,0.20591,0.088574,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.5,1.3474,1.3518,0.0044,0.428,0.2873,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.6,1.3381,1.3425,0.0044,0.89451,0.47606,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.7,1.3292,1.3334,0.0042,1.6871,0.99664,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.6,1.4117,1.4142,0.0025,1.13E-07,4.46E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.7,1.3967,1.4001,0.0034,4.25E-07,1.44E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.8,1.3818,1.3861,0.0043,0.00014548,6.05E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.9,1.3673,1.3724,0.0051,0.00018241,0.0014196,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1,1.3533,1.3591,0.0058,0.15022,0.0030118,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.1,1.3398,1.3461,0.0063,0.030901,0.0047918,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.2,1.3269,1.3334,0.0065,0.046011,0.013635,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.3,1.3144,1.3212,0.0068,0.10803,0.044259,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.4,1.3026,1.3093,0.0067,0.30558,0.64913,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.5,1.2913,1.2979,0.0066,73.7,0.53353,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.6,1.2807,1.2871,0.0064,1.7461,0.83661,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.6,1.4004,1.4045,0.0041,1.50E-06,1.03E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.7,1.3837,1.389,0.0053,1.70E-07,1.85E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.8,1.3671,1.3734,0.0063,0.012185,5.39E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.9,1.3508,1.3579,0.0071,1.93E-05,2.06E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1,1.3348,1.3424,0.0076,7.94E-05,1.59E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.1,1.319,1.327,0.008,0.0031736,0.047989,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.2,1.3034,1.3116,0.0082,0.48541,0.071242,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.3,1.2883,1.2964,0.0081,0.85809,0.092447,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.4,1.2735,1.2814,0.0079,0.75846,0.21151,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.5,1.2593,1.2669,0.0076,1.2994,0.51826,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.6,1.2457,1.2529,0.0072,2.4902,2.5644,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.7,1.2329,1.2396,0.0067,4.6939,2.6039,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.6,1.4105,1.4131,0.0026,1.67E-08,2.02E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.7,1.3952,1.3988,0.0036,1.77E-07,4.13E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.8,1.3801,1.3846,0.0045,4.36E-06,2.12E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.9,1.3654,1.3707,0.0053,0.00080773,0.00050727,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1,1.3512,1.3571,0.0059,0.032711,0.0025111,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.1,1.3375,1.3439,0.0064,0.026699,0.0036448,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.2,1.3244,1.3311,0.0067,0.036794,0.010469,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.3,1.3117,1.3186,0.0069,0.086513,0.034222,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.4,1.2996,1.3065,0.0069,0.24004,0.28487,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.5,1.2881,1.2949,0.0068,25.488,0.51555,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.6,1.2773,1.2839,0.0066,1.6034,0.72631,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.6,1.3989,1.4032,0.0043,2.13E-06,1.19E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.7,1.3819,1.3874,0.0055,4.03E-07,1.04E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.8,1.3651,1.3716,0.0065,0.063207,8.41E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.9,1.3485,1.3558,0.0073,2.99E-06,4.80E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1,1.3322,1.3401,0.0079,7.90E-05,9.04E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.1,1.3161,1.3243,0.0082,0.0019375,0.01613,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.2,1.3003,1.3087,0.0084,0.18578,0.082826,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.3,1.2849,1.2931,0.0082,1.0955,0.086981,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.4,1.2698,1.2779,0.0081,0.89982,0.19319,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.5,1.2553,1.2631,0.0078,1.2221,0.4726,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.6,1.2414,1.2488,0.0074,2.3324,1.1286,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.7,1.2284,1.2352,0.0068,4.4144,2.4178,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.6,1.4093,1.412,0.0027,7.16E-08,5.08E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.7,1.3937,1.3974,0.0037,2.38E-07,6.91E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.8,1.3784,1.383,0.0046,2.47E-06,2.33E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.9,1.3635,1.3689,0.0054,0.035331,0.00020207,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1,1.3491,1.3552,0.0061,0.010561,0.0021779,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.1,1.3352,1.3418,0.0066,0.023794,0.0027935,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.2,1.3218,1.3287,0.0069,0.029676,0.00808,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.3,1.3089,1.316,0.0071,0.069478,0.026576,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.4,1.2966,1.3037,0.0071,0.19208,0.16094,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.5,1.2849,1.2919,0.007,3.4374,0.53137,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.6,1.2738,1.2806,0.0068,1.5093,0.63431,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.6,1.3974,1.4018,0.0044,1.28E-06,9.83E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.7,1.3801,1.3857,0.0056,1.83E-06,5.03E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.8,1.363,1.3697,0.0067,5.83E-07,1.18E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.9,1.3461,1.3536,0.0075,5.03E-07,1.57E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1,1.3296,1.3376,0.008,3.32E-05,5.28E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1.1,1.3132,1.3216,0.0084,0.0011891,0.006744,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1.2,1.2972,1.3057,0.0085,0.086212,0.10917,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1.3,1.2814,1.2899,0.0085,1.0161,0.083646,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1.4,1.2661,1.2743,0.0082,3.7017,0.14687,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1.5,1.2513,1.2592,0.0079,1.2941,0.43459,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1.6,1.2371,1.2446,0.0075,2.2003,1.0366,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1.7,1.2237,1.2307,0.007,4.1875,2.2566,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,0.6,1.408,1.4108,0.0028,2.58E-07,1.76E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,0.7,1.3922,1.396,0.0038,3.66E-08,5.44E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,0.8,1.3767,1.3814,0.0047,0.000013083,1.25E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,0.9,1.3616,1.3671,0.0055,0.000030566,0.000086312,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,1,1.3469,1.3532,0.0063,0.004109,0.0019898,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,1.1,1.3328,1.3396,0.0068,0.022094,0.0021551,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,1.2,1.3192,1.3263,0.0071,0.024146,0.0062692,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,1.3,1.3061,1.3134,0.0073,0.059826,0.019957,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,1.4,1.2936,1.3009,0.0073,0.15453,0.10438,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,1.5,1.2816,1.2888,0.0072,1.298,0.60709,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1.1,13,0.25,0.15,2.5,1.6,1.2703,1.2773,0.007,1.4731,0.55795,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,0.6,1.3958,1.4004,0.0046,7.32E-07,1.30E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,0.7,1.3782,1.384,0.0058,7.10E-07,1.19E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,0.8,1.3608,1.3677,0.0069,0.10538,1.25E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,0.9,1.3437,1.3514,0.0077,8.87E-07,1.96E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1,1.3269,1.3351,0.0082,2.28E-05,3.18E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1.1,1.3103,1.3189,0.0086,7.58E-04,0.0032091,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1.2,1.2939,1.3026,0.0087,0.043797,0.17804,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1.3,1.2779,1.2865,0.0086,3.3521,0.082857,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1.4,1.2623,1.2707,0.0084,10.409,0.072086,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1.5,1.2472,1.2552,0.008,1.1269,0.40322,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1.6,1.2327,1.2404,0.0077,2.0949,0.96351,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.89,1,12.5,0.2,0.1,2.5,1.7,1.219,1.2262,0.0072,3.9585,2.1194,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,0.6,1.4183,1.4204,0.0021,6.06E-06,4.29E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,0.7,1.4047,1.4075,0.0028,0.000020113,0.00013512,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,0.8,1.3948,1.3948,0,0.00018908,0.00021915,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,0.9,1.378,1.3823,0.0043,0.001522,0.00042307,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,1,1.3653,1.3701,0.0048,0.0042549,0.0035782,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,1.1,1.353,1.3583,0.0053,0.03781,2.73,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,1.2,1.3413,1.3469,0.0056,256.93,0.15895,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,1.3,1.3302,1.3359,0.0057,0.82248,0.23724,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,1.4,1.3196,1.3253,0.0057,1.1004,0.5476,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,1.5,1.3097,1.3153,0.0056,2.1226,1.3284,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,12.5,0.25,0.15,2.5,1.6,1.3004,1.3058,0.0054,4.2661,3.0808,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,0.6,1.4067,1.4097,0.003,9.35E-07,3.40E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,0.7,1.3907,1.3946,0.0039,2.20E-08,2.36E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,0.8,1.3749,1.3798,0.0049,0.000001591,0.000009091,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,0.9,1.3596,1.3653,0.0057,0.000016153,0.000038509,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,1,1.3447,1.3511,0.0064,0.0017876,0.0019575,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,1.1,1.3304,1.3373,0.0069,0.02165,0.0016867,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,1.2,1.3166,1.3238,0.0072,0.019861,0.0048919,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,1.3,1.3033,1.3107,0.0074,0.072489,0.012895,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,1.4,1.2905,1.298,0.0075,0.1259,0.073484,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,1.5,1.2784,1.2857,0.0073,0.70312,0.82831,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.1,13,0.25,0.15,2.5,1.6,1.2668,1.2739,0.0071,1.5179,0.49519,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1,1.3611,1.3561,0.005,6.43E-05,6.23E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.1,1.3561,1.3598,0.0037,2.28E-04,4.93E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.2,1.3499,1.3548,0.0049,5.70E-04,4.68E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.3,1.3386,1.3438,0.0052,0.0051644,0.0096917,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.4,1.3277,1.3332,0.0055,0.58216,0.11066,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.5,1.3173,1.3229,0.0056,0.20487,0.057981,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.6,1.3073,1.313,0.0057,0.27697,0.21533,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.7,1.2978,1.3034,0.0056,0.99819,0.98604,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.8,1.2888,1.2943,0.0055,4.1594,4.8646,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.3,15,0.3,0.2,2.5,1.9,1.2803,1.2856,0.0053,19.077,28.4,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,0.6,1.4419,1.4426,0.0007,4.78E-04,3.46E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,0.7,1.4333,1.4342,0.0009,0.003887,0.042483,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,0.8,1.4244,1.4256,0.0012,0.11866,0.11866,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,0.9,1.4153,1.417,0.0017,0.13377,0.0019623,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1,1.4063,1.4083,0.002,0.02324,0.0094138,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1.1,1.3975,1.3998,0.0023,0.040895,0.019254,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1.2,1.3889,1.3915,0.0026,0.085541,0.048585,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1.3,1.3806,1.3834,0.0028,0.23311,0.29679,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1.4,1.3725,1.3756,0.0031,4.5189,2.3046,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1.5,1.3649,1.3681,0.0032,2.4319,0.72709,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1.6,1.3576,1.3609,0.0033,1.8211,0.97065,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.9,1.4,15,0.3,0.2,2.5,1.7,1.3507,1.354,0.0033,2.5311,1.599,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
